"PERIOD","SECTOR","CLASSIFICATION","UNIT_MEAS","VALUE","STATUS"
"2014","S1","P52","AC","-40.4333976953894","A"
"2014","S1","P52","ACPP","-30.8656015320568","A"
"2014","S1","P53","MCHF","-6787.88911263915","A"
"2014","S1","P53","AC","52.4120179419619","A"
"2014","S1","P53","ACPP","46.4476576998217","A"
"2014","S13","P3","MCHF","78798.31276094","A"
"2014","S13","P3","AC","2.33804665606918","A"
"2014","S13","P3","ACPP","2.11310506664681","A"
"2014","S14_S15","P3","MCHF","351945.736198569","A"
"2014","S14_S15","P3","AC","0.758154451538007","A"
"2014","S14_S15","P3","ACPP","0.903216573177209","A"
"2014","S2","P7","MCHF","370058.981407909","A"
"2014","S2","P7","AC","-9.32862603759888","A"
"2014","S2","P7","ACPP","-6.6184016291695","A"
"2014","S2","P71","MCHF","249851.399800957","A"
"2014","S2","P71","AC","-15.5083376538042","A"
"2014","S2","P71","ACPP","-11.6861990542553","A"
"2014","S2","P71XF11","MCHF","187340.065763771","A"
"2014","S2","P71XF11","AC","-0.190885789056837","A"
"2014","S2","P71XF11","ACPP","1.69820466933837","A"
"2014","S2","P72","MCHF","120207.581606952","A"
"2014","S2","P72","AC","6.92646870879185","A"
"2014","S2","P72","ACPP","6.71191739158589","A"
"2014","S2","P6","MCHF","439542.492592252","A"
"2014","S2","P6","AC","-7.77518393643164","A"
"2014","S2","P6","ACPP","-4.72017019085683","A"
"2014","S2","P61","MCHF","316162.447697697","A"
"2014","S2","P61","AC","-11.7256456688806","A"
"2014","S2","P61","ACPP","-7.96426651243279","A"
"2014","S2","P61XF11","MCHF","249776.108556697","A"
"2014","S2","P61XF11","AC","4.78286705209649","A"
"2014","S2","P61XF11","ACPP","6.95154079054242","A"
"2014","S2","P62","MCHF","123380.044894556","A"
"2014","S2","P62","AC","4.17088524872242","A"
"2014","S2","P62","ACPP","5.08987271691876","A"
"2015","S1","B1GQ","MCHF","679632.739685885","A"
"2015","S1","B1GQ","AC","0.0899515066922357","A"
"2015","S1","B1GQ","ACPP","1.45450324905855","A"
"2015","S1","P3","MCHF","434420.134862148","A"
"2015","S1","P3","AC","0.853426973981152","A"
"2015","S1","P3","ACPP","2.12331302990651","A"
"2015","S1","P5","MCHF","176303.580076286","A"
"2015","S1","P5","AC","-1.39311362322065","A"
"2015","S1","P5","ACPP","0.782996345284502","A"
"2015","S1","P51G","MCHF","180061.749604169","A"
"2015","S1","P51G","AC","0.737906320187638","A"
"2015","S1","P51G","ACPP","2.48541174579452","A"
"2015","S1","P5111_N113T117G","MCHF","114028.320318656","A"
"2015","S1","P5111_N113T117G","AC","0.480726144332266","A"
"2015","S1","P5111_N113T117G","ACPP","2.98311398540038","A"
"2015","S1","P5111_N111_112G","MCHF","66033.4292855136","A"
"2015","S1","P5111_N111_112G","AC","1.1851253480254","A"
"2015","S1","P5111_N111_112G","ACPP","1.61994102664248","A"
"2015","S1","P52","MCHF","-2107.010749115","A"
"2015","S1","P52","AC","-130.806579410659","A"
"2015","S1","P52","ACPP","-119.291611561462","A"
"2015","S1","P53","MCHF","-1651.15877876802","A"
"2015","S1","P53","AC","75.6749299912172","A"
"2015","S1","P53","ACPP","75.375252371141","A"
"2015","S13","P3","MCHF","79461.42723106","A"
"2015","S13","P3","AC","0.841533843664605","A"
"2015","S13","P3","ACPP","1.00766870504436","A"
"2015","S14_S15","P3","MCHF","354958.707631088","A"
"2015","S14_S15","P3","AC","0.856089766866533","A"
"2015","S14_S15","P3","ACPP","2.37309838429095","A"
"2015","S2","P7","MCHF","360989.865264369","A"
"2015","S2","P7","AC","-2.45072180359902","A"
"2015","S2","P7","ACPP","4.75865499820606","A"
"2015","S2","P71","MCHF","239248.765829471","A"
"2015","S2","P71","AC","-4.24357597353174","A"
"2015","S2","P71","ACPP","2.63288783334787","A"
"2015","S2","P71XF11","MCHF","172839.400290391","A"
"2015","S2","P71XF11","AC","-7.74029058560554","A"
"2015","S2","P71XF11","ACPP","-0.00867873182635121","A"
"2015","S2","P72","MCHF","121741.099434898","A"
"2015","S2","P72","AC","1.27572471506856","A"
"2015","S2","P72","ACPP","9.17706101462006","A"
"2015","S2","P6","MCHF","429898.89001182","A"
"2015","S2","P6","AC","-2.19400916702222","A"
"2015","S2","P6","ACPP","3.85405933774385","A"
"2015","S2","P61","MCHF","306777.213165475","A"
"2015","S2","P61","AC","-2.9684849040628","A"
"2015","S2","P61","ACPP","4.09979924523967","A"
"2015","S2","P61XF11","MCHF","239650.978466475","A"
"2015","S2","P61XF11","AC","-4.0536823752794","A"
"2015","S2","P61XF11","ACPP","3.77152040148495","A"
"2015","S2","P62","MCHF","123121.676846345","A"
"2015","S2","P62","AC","-0.209408294859343","A"
"2015","S2","P62","ACPP","3.22434866842708","A"
"2016","S1","B1GQ","MCHF","688404.189284969","A"
"2016","S1","B1GQ","AC","1.29061610585997","A"
"2016","S1","B1GQ","ACPP","1.91159106265889","A"
"2016","S1","P3","MCHF","439519.277800849","A"
"2016","S1","P3","AC","1.17378144554001","A"
"2016","S1","P3","ACPP","1.21081262748525","A"
"2016","S1","P5","MCHF","183260.394428723","A"
"2016","S1","P5","AC","3.94592914643369","A"
"2016","S1","P5","ACPP","0.798535076420093","A"
"2016","S1","P51G","MCHF","184038.776730655","A"
"2016","S1","P51G","AC","2.2087018121439","A"
"2016","S1","P51G","ACPP","3.03192400628273","A"
"2016","S1","P5111_N113T117G","MCHF","118481.140628949","A"
"2016","S1","P5111_N113T117G","AC","3.90501263006365","A"
"2016","S1","P5111_N113T117G","ACPP","4.8807824410363","A"
"2016","S1","P5111_N111_112G","MCHF","65557.6361017059","A"
"2016","S1","P5111_N111_112G","AC","-0.720533809853314","A"
"2016","S1","P5111_N111_112G","ACPP","-0.160734986337283","A"
"2016","S1","P52","MCHF","-2552.91234489984","A"
"2016","S1","P52","AC","-21.1627584706028","A"
"2016","S1","P52","ACPP","-360.469263019674","A"
"2016","S1","P53","MCHF","1774.53004296779","A"
"2016","S1","P53","AC","207.471798944244","A"
"2016","S1","P53","ACPP","214.615134544251","A"
"2016","S13","P3","MCHF","80599.61742626","A"
"2016","S13","P3","AC","1.43238075990044","A"
"2016","S13","P3","ACPP","0.73831581532679","A"
"2016","S14_S15","P3","MCHF","358919.660374589","A"
"2016","S14_S15","P3","AC","1.11589113278451","A"
"2016","S14_S15","P3","ACPP","1.31658625762608","A"
"2016","S2","P7","MCHF","390355.768936259","A"
"2016","S2","P7","AC","8.13482773273518","A"
"2016","S2","P7","ACPP","5.23295683036884","A"
"2016","S2","P71","MCHF","261388.088971097","A"
"2016","S2","P71","AC","9.25368332198883","A"
"2016","S2","P71","ACPP","5.55372875029321","A"
"2016","S2","P71XF11","MCHF","181165.04400117","A"
"2016","S2","P71XF11","AC","4.81698252643262","A"
"2016","S2","P71XF11","ACPP","4.36624299061859","A"
"2016","S2","P72","MCHF","128967.679965162","A"
"2016","S2","P72","AC","5.93602371245863","A"
"2016","S2","P72","ACPP","4.60256753447047","A"
"2016","S2","P6","MCHF","455980.285991656","A"
"2016","S2","P6","AC","6.06686748577515","A"
"2016","S2","P6","ACPP","5.86518907834191","A"
"2016","S2","P61","MCHF","329075.663829555","A"
"2016","S2","P61","AC","7.2686137389391","A"
"2016","S2","P61","ACPP","6.53532391221346","A"
"2016","S2","P61XF11","MCHF","249916.643895555","A"
"2016","S2","P61XF11","AC","4.2835900336273","A"
"2016","S2","P61XF11","ACPP","6.67010229986484","A"
"2016","S2","P62","MCHF","126904.622162101","A"
"2016","S2","P62","AC","3.07252582376396","A"
"2016","S2","P62","ACPP","4.195441702851","A"
"2017","S1","B1GQ","MCHF","695842.649828425","A"
"2017","S1","B1GQ","AC","1.08053679208185","A"
"2017","S1","B1GQ","ACPP","1.42034612657896","A"
"2017","S1","P3","MCHF","448679.280364852","A"
"2017","S1","P3","AC","2.08409574429486","A"
"2017","S1","P3","ACPP","1.44565792115848","A"
"2017","S1","P5","MCHF","189155.684623994","A"
"2017","S1","P5","AC","3.21689266993492","A"
"2017","S1","P5","ACPP","2.7274108073773","A"
"2017","S1","P51G","MCHF","191464.137747651","A"
"2017","S1","P51G","AC","4.03467201255282","A"
"2017","S1","P51G","ACPP","4.110629817107","A"
"2017","S1","P5111_N113T117G","MCHF","125335.024747651","A"
"2017","S1","P5111_N113T117G","AC","5.78478910847657","A"
"2017","S1","P5111_N113T117G","ACPP","5.56853502338956","A"
"2017","S1","P5111_N111_112G","MCHF","66129.113","A"
"2017","S1","P5111_N111_112G","AC","0.871716755325802","A"
"2017","S1","P5111_N111_112G","ACPP","1.47578387023274","A"
"2017","S1","P52","MCHF","-4166.80533778536","A"
"2017","S1","P52","AC","-63.2177205813477","A"
"2017","S1","P52","ACPP","-97.3141035801893","A"
"2017","S1","P53","MCHF","1858.35221412843","A"
"2017","S1","P53","AC","4.7236264887602","A"
"2017","S1","P53","ACPP","-4.65166902853148","A"
"2017","S13","P3","MCHF","81899.22394542","A"
"2017","S13","P3","AC","1.6124226896598","A"
"2017","S13","P3","ACPP","1.40072011887309","A"
"2017","S14_S15","P3","MCHF","366780.056419432","A"
"2017","S14_S15","P3","AC","2.19001545823358","A"
"2017","S14_S15","P3","ACPP","1.45574923147678","A"
"2017","S2","P7","MCHF","398759.844571858","A"
"2017","S2","P7","AC","2.15292722802605","A"
"2017","S2","P7","ACPP","-0.541111399549342","A"
"2017","S2","P71","MCHF","260117.234970126","A"
"2017","S2","P71","AC","-0.486194304405078","A"
"2017","S2","P71","ACPP","-2.99558099527145","A"
"2017","S2","P71XF11","MCHF","193215.535768451","A"
"2017","S2","P71XF11","AC","6.65166496865887","A"
"2017","S2","P71XF11","ACPP","3.33147314852878","A"
"2017","S2","P72","MCHF","138642.609601731","A"
"2017","S2","P72","AC","7.50182498373503","A"
"2017","S2","P72","ACPP","4.43353897205362","A"
"2017","S2","P6","MCHF","456767.529411437","A"
"2017","S2","P6","AC","0.172648564853956","A"
"2017","S2","P6","ACPP","-0.80853196901206","A"
"2017","S2","P61","MCHF","331176.50119974","A"
"2017","S2","P61","AC","0.638405570845454","A"
"2017","S2","P61","ACPP","-0.671466664398113","A"
"2017","S2","P61XF11","MCHF","268313.57399074","A"
"2017","S2","P61XF11","AC","7.36122645071728","A"
"2017","S2","P61XF11","ACPP","5.83934068499164","A"
"2017","S2","P62","MCHF","125591.028211698","A"
"2017","S2","P62","AC","-1.03510331461771","A"
"2017","S2","P62","ACPP","-1.16395524150892","A"
"2018","S1","B1GQ","MCHF","724383.244891156","A"
"2018","S1","B1GQ","AC","4.10158748817242","A"
"2018","S1","B1GQ","ACPP","3.32743250832074","A"
"2018","S1","P3","MCHF","454322.66422455","A"
"2018","S1","P3","AC","1.25777679216843","A"
"2018","S1","P3","ACPP","0.213358991172517","A"
"2018","S1","P5","MCHF","197701.969238868","A"
"2018","S1","P5","AC","4.51812200720408","A"
"2018","S1","P5","ACPP","3.8656705906687","A"
"2018","S1","P51G","MCHF","195583.003394051","A"
"2018","S1","P51G","AC","2.1512465440546","A"
"2018","S1","P51G","ACPP","1.37523773621787","A"
"2018","S1","P5111_N113T117G","MCHF","129093.05654237","A"
"2018","S1","P5111_N113T117G","AC","2.99838915920346","A"
"2018","S1","P5111_N113T117G","ACPP","2.08835830121998","A"
"2018","S1","P5111_N111_112G","MCHF","66489.9468516818","A"
"2018","S1","P5111_N111_112G","AC","0.545650524122068","A"
"2018","S1","P5111_N111_112G","ACPP","0.0236547554723484","A"
"2018","S1","P52","MCHF","5200.10886734031","A"
"2018","S1","P52","AC","224.798459390094","A"
"2018","S1","P52","ACPP","232.369802517009","A"
"2018","S1","P53","MCHF","-3081.14302252333","A"
"2018","S1","P53","AC","-265.799733715623","A"
"2018","S1","P53","ACPP","-269.235761616304","A"
"2018","S13","P3","MCHF","83092.86686405","A"
"2018","S13","P3","AC","1.45745327138322","A"
"2018","S13","P3","ACPP","0.80087582368514","A"
"2018","S14_S15","P3","MCHF","371229.7973605","A"
"2018","S14_S15","P3","AC","1.21319053835876","A"
"2018","S14_S15","P3","ACPP","0.0821709077543929","A"
"2018","S2","P7","MCHF","411126.731212741","A"
"2018","S2","P7","AC","3.10133701003954","A"
"2018","S2","P7","ACPP","0.55294640512052","A"
"2018","S2","P71","MCHF","267320.082963373","A"
"2018","S2","P71","AC","2.76907756384293","A"
"2018","S2","P71","ACPP","0.926632553136015","A"
"2018","S2","P71XF11","MCHF","208755.017522923","A"
"2018","S2","P71XF11","AC","8.04256329216439","A"
"2018","S2","P71XF11","ACPP","5.34910582649273","A"
"2018","S2","P72","MCHF","143806.648249368","A"
"2018","S2","P72","AC","3.72471252702982","A"
"2018","S2","P72","ACPP","-0.148152685899577","A"
"2018","S2","P6","MCHF","483485.342640479","A"
"2018","S2","P6","AC","5.84932411099102","A"
"2018","S2","P6","ACPP","3.7413319478994","A"
"2018","S2","P61","MCHF","347012.641185776","A"
"2018","S2","P61","AC","4.78178250228114","A"
"2018","S2","P61","ACPP","2.60420341946051","A"
"2018","S2","P61XF11","MCHF","291630.117482776","A"
"2018","S2","P61XF11","AC","8.69003500092797","A"
"2018","S2","P61XF11","ACPP","5.83885155947934","A"
"2018","S2","P62","MCHF","136472.701454703","A"
"2018","S2","P62","AC","8.66437149050404","A"
"2018","S2","P62","ACPP","6.73987613393806","A"
"2019","S1","B1GQ","MCHF","731800.76850289","A"
"2019","S1","B1GQ","AC","1.02397779960376","A"
"2019","S1","B1GQ","ACPP","1.115321899032","A"
"2019","S1","P3","MCHF","459823.629759397","A"
"2019","S1","P3","AC","1.21080588049377","A"
"2019","S1","P3","ACPP","1.35847636831488","A"
"2019","S1","P5","MCHF","204107.070956225","A"
"2019","S1","P5","AC","3.23977638766845","A"
"2019","S1","P5","ACPP","2.98566004350237","A"
"2019","S1","P51G","MCHF","197599.951948155","A"
"2019","S1","P51G","AC","1.03124940260774","A"
"2019","S1","P51G","ACPP","0.804074455490793","A"
"2019","S1","P5111_N113T117G","MCHF","131296.703556666","A"
"2019","S1","P5111_N113T117G","AC","1.70702210739997","A"
"2019","S1","P5111_N113T117G","ACPP","1.66232542284389","A"
"2019","S1","P5111_N111_112G","MCHF","66303.2483914886","A"
"2019","S1","P5111_N111_112G","AC","-0.280792012978528","A"
"2019","S1","P5111_N111_112G","ACPP","-0.8622562591841","A"
"2019","S1","P52","MCHF","9109.18179936006","A"
"2019","S1","P52","AC","75.1729056399374","A"
"2019","S1","P52","ACPP","61.3790155092277","A"
"2019","S1","P53","MCHF","-2602.0627912901","A"
"2019","S1","P53","AC","15.5487826345977","A"
"2019","S1","P53","ACPP","36.9440851887251","A"
"2019","S13","P3","MCHF","84819.67886706","A"
"2019","S13","P3","AC","2.07817116941611","A"
"2019","S13","P3","ACPP","1.0970870152899","A"
"2019","S14_S15","P3","MCHF","375003.950892337","A"
"2019","S14_S15","P3","AC","1.01666233655585","A"
"2019","S14_S15","P3","ACPP","1.41698350019118","A"
"2019","S2","P7","MCHF","416204.802630038","A"
"2019","S2","P7","AC","1.23515963126937","A"
"2019","S2","P7","ACPP","0.345677606434504","A"
"2019","S2","P71","MCHF","269733.596113582","A"
"2019","S2","P71","AC","0.902855155308313","A"
"2019","S2","P71","ACPP","-0.5963719816327","A"
"2019","S2","P71XF11","MCHF","212343.8144598","A"
"2019","S2","P71XF11","AC","1.71914283999529","A"
"2019","S2","P71XF11","ACPP","2.93067200501581","A"
"2019","S2","P72","MCHF","146471.206516456","A"
"2019","S2","P72","AC","1.85287557948459","A"
"2019","S2","P72","ACPP","2.09683985869045","A"
"2019","S2","P6","MCHF","484074.870417306","A"
"2019","S2","P6","AC","0.1219329160235","A"
"2019","S2","P6","ACPP","-0.532424976743979","A"
"2019","S2","P61","MCHF","349342.250818943","A"
"2019","S2","P61","AC","0.671332786381095","A"
"2019","S2","P61","ACPP","0.236129863504507","A"
"2019","S2","P61XF11","MCHF","295620.037423943","A"
"2019","S2","P61XF11","AC","1.36814399541663","A"
"2019","S2","P61XF11","ACPP","2.94249403796958","A"
"2019","S2","P62","MCHF","134732.619598363","A"
"2019","S2","P62","AC","-1.27504023719858","A"
"2019","S2","P62","ACPP","-2.48664909752362","A"
"2020","S1","B1GQ","MCHF","709854.597899914","A"
"2020","S1","B1GQ","AC","-2.99892696858919","A"
"2020","S1","B1GQ","ACPP","-2.25525798670121","A"
"2020","S1","P3","MCHF","447300.685300786","A"
"2020","S1","P3","AC","-2.7234234276224","A"
"2020","S1","P3","ACPP","-2.39673181630164","A"
"2020","S1","P5","MCHF","222196.17515105","A"
"2020","S1","P5","AC","8.86255635832676","A"
"2020","S1","P5","ACPP","3.80980572967712","A"
"2020","S1","P51G","MCHF","196156.891726866","A"
"2020","S1","P51G","AC","-0.730293811846319","A"
"2020","S1","P51G","ACPP","-0.5947767970941","A"
"2020","S1","P5111_N113T117G","MCHF","130483.947296239","A"
"2020","S1","P5111_N113T117G","AC","-0.619022594178542","A"
"2020","S1","P5111_N113T117G","ACPP","-0.373883657987398","A"
"2020","S1","P5111_N111_112G","MCHF","65672.9444306273","A"
"2020","S1","P5111_N111_112G","AC","-0.950638130336615","A"
"2020","S1","P5111_N111_112G","ACPP","-1.03219942278121","A"
"2020","S1","P52","MCHF","11917.0429442028","A"
"2020","S1","P52","AC","30.8245153811732","A"
"2020","S1","P52","ACPP","-61.2395822770847","A"
"2020","S1","P53","MCHF","14122.2404799812","A"
"2020","S1","P53","AC","642.732501584998","A"
"2020","S1","P53","ACPP","558.394919624809","A"
"2020","S13","P3","MCHF","87808.13723119","A"
"2020","S13","P3","AC","3.52330780315014","A"
"2020","S13","P3","ACPP","3.63354285791058","A"
"2020","S14_S15","P3","MCHF","359492.548069596","A"
"2020","S14_S15","P3","AC","-4.13633050687362","A"
"2020","S14_S15","P3","ACPP","-3.76068000972665","A"
"2020","S2","P7","MCHF","410884.242297822","A"
"2020","S2","P7","AC","-1.27835149873213","A"
"2020","S2","P7","ACPP","-2.76776458115866","A"
"2020","S2","P71","MCHF","271946.956095405","A"
"2020","S2","P71","AC","0.820572599673948","A"
"2020","S2","P71","ACPP","-2.20285999530098","A"
"2020","S2","P71XF11","MCHF","191537.698322143","A"
"2020","S2","P71XF11","AC","-9.79831514781216","A"
"2020","S2","P71XF11","ACPP","-7.48161746117789","A"
"2020","S2","P72","MCHF","138937.286202417","A"
"2020","S2","P72","AC","-5.14361866282091","A"
"2020","S2","P72","ACPP","-3.80806286932304","A"
"2020","S2","P6","MCHF","451241.9797459","A"
"2020","S2","P6","AC","-6.78260588968433","A"
"2020","S2","P6","ACPP","-5.11881726476848","A"
"2020","S2","P61","MCHF","339389.962567874","A"
"2020","S2","P61","AC","-2.84886475304343","A"
"2020","S2","P61","ACPP","-2.10079359863116","A"
"2020","S2","P61XF11","MCHF","275877.406837874","A"
"2020","S2","P61XF11","AC","-6.67838038250327","A"
"2020","S2","P61XF11","ACPP","-2.30319158242764","A"
"2020","S2","P62","MCHF","111852.017178027","A"
"2020","S2","P62","AC","-16.9822293135422","A"
"2020","S2","P62","ACPP","-12.9441173568781","A"
"2021","S1","B1GQ","MCHF","768279.352473616","A"
"2021","S1","B1GQ","AC","8.23052421531816","A"
"2021","S1","B1GQ","ACPP","6.17622838562996","A"
"2021","S1","P3","MCHF","460707.407968641","A"
"2021","S1","P3","AC","2.99725064334288","A"
"2021","S1","P3","ACPP","2.31950798762998","A"
"2021","S1","P5","MCHF","216299.235901053","A"
"2021","S1","P5","AC","-2.65393373490274","A"
"2021","S1","P5","ACPP","-3.16880136638131","A"
"2021","S1","P51G","MCHF","205706.943289651","A"
"2021","S1","P51G","AC","4.86857814615174","A"
"2021","S1","P51G","ACPP","3.56114996148705","A"
"2021","S1","P5111_N113T117G","MCHF","140265.917431565","A"
"2021","S1","P5111_N113T117G","AC","7.49668471717702","A"
"2021","S1","P5111_N113T117G","ACPP","6.90093760185184","A"
"2021","S1","P5111_N111_112G","MCHF","65441.0258580857","A"
"2021","S1","P5111_N111_112G","AC","-0.35314173066598","A"
"2021","S1","P5111_N111_112G","ACPP","-3.07459141152729","A"
"2021","S1","P52","MCHF","7017.0445707439","A"
"2021","S1","P52","AC","-41.1175691520235","A"
"2021","S1","P52","ACPP","-28.3271717799348","A"
"2021","S1","P53","MCHF","3575.24804065811","A"
"2021","S1","P53","AC","-74.683563520065","A"
"2021","S1","P53","ACPP","-75.4174615396453","A"
"2021","S13","P3","MCHF","92242.89313603","A"
"2021","S13","P3","AC","5.0505067578916","A"
"2021","S13","P3","ACPP","2.91286819607589","A"
"2021","S14_S15","P3","MCHF","368464.51483261","A"
"2021","S14_S15","P3","AC","2.495730943852","A"
"2021","S14_S15","P3","ACPP","2.17457631967046","A"
"2021","S2","P7","MCHF","446078.256063107","A"
"2021","S2","P7","AC","8.56543282567046","A"
"2021","S2","P7","ACPP","5.11008605889319","A"
"2021","S2","P71","MCHF","294529.134102199","A"
"2021","S2","P71","AC","8.30389070391795","A"
"2021","S2","P71","ACPP","4.49380066130573","A"
"2021","S2","P71XF11","MCHF","211835.680689009","A"
"2021","S2","P71XF11","AC","10.5973824185393","A"
"2021","S2","P71XF11","ACPP","4.63088375382658","A"
"2021","S2","P72","MCHF","151549.121960907","A"
"2021","S2","P72","AC","9.07735864375288","A"
"2021","S2","P72","ACPP","6.31636367191481","A"
"2021","S2","P6","MCHF","537350.964667029","A"
"2021","S2","P6","AC","19.0826626923358","A"
"2021","S2","P6","ACPP","13.6300616136458","A"
"2021","S2","P61","MCHF","410022.54162949","A"
"2021","S2","P61","AC","20.8116287609687","A"
"2021","S2","P61","ACPP","13.6629394555722","A"
"2021","S2","P61XF11","MCHF","335957.14133049","A"
"2021","S2","P61XF11","AC","21.7776929184795","A"
"2021","S2","P61XF11","ACPP","12.6790291829651","A"
"2021","S2","P62","MCHF","127328.423037539","A"
"2021","S2","P62","AC","13.8365013434484","A"
"2021","S2","P62","ACPP","13.5303011460008","A"
"2022","S1","B1GQ","MCHF","819703.686719524","A"
"2022","S1","B1GQ","AC","6.69344218093829","A"
"2022","S1","B1GQ","ACPP","3.53430291467989","A"
"2022","S1","P3","MCHF","488925.80354328","A"
"2022","S1","P3","AC","6.125014507377","A"
"2022","S1","P3","ACPP","3.78060809886401","A"
"2022","S1","P5","MCHF","218528.33392413","A"
"2022","S1","P5","AC","1.03056213480876","A"
"2022","S1","P5","ACPP","-0.205468525174661","A"
"2022","S1","P51G","MCHF","215222.970750952","A"
"2022","S1","P51G","AC","4.62601179577185","A"
"2022","S1","P51G","ACPP","0.995185315270326","A"
"2022","S1","P5111_N113T117G","MCHF","149509.763444281","A"
"2022","S1","P5111_N113T117G","AC","6.590229602445","A"
"2022","S1","P5111_N113T117G","ACPP","4.66222593747868","A"
"2022","S1","P5111_N111_112G","MCHF","65713.2073066706","A"
"2022","S1","P5111_N111_112G","AC","0.415918676420399","A"
"2022","S1","P5111_N111_112G","ACPP","-6.86472840686958","A"
"2022","S1","P52","MCHF","6818.40029946361","A"
"2022","S1","P52","AC","-2.83088227925032","A"
"2022","S1","P52","ACPP","65.4844067547424","A"
"2022","S1","P53","MCHF","-3513.03712628566","A"
"2022","S1","P53","AC","-198.259955290795","A"
"2022","S1","P53","ACPP","-198.214559391607","A"
"2022","S13","P3","MCHF","93566.09094105","A"
"2022","S13","P3","AC","1.43447127473409","A"
"2022","S13","P3","ACPP","-0.566224758873149","A"
"2022","S14_S15","P3","MCHF","395359.71260223","A"
"2022","S14_S15","P3","AC","7.29926402325011","A"
"2022","S14_S15","P3","ACPP","4.86881177285575","A"
"2022","S2","P7","MCHF","502240.454298081","A"
"2022","S2","P7","AC","12.5902120248222","A"
"2022","S2","P7","ACPP","6.19178045740684","A"
"2022","S2","P71","MCHF","339429.02234336","A"
"2022","S2","P71","AC","15.244633906261","A"
"2022","S2","P71","ACPP","7.45541856137021","A"
"2022","S2","P71XF11","MCHF","248194.568665226","A"
"2022","S2","P71XF11","AC","17.1637223049289","A"
"2022","S2","P71XF11","ACPP","8.12275721295888","A"
"2022","S2","P72","MCHF","162811.431954721","A"
"2022","S2","P72","AC","7.43145842621169","A"
"2022","S2","P72","ACPP","3.73595470425676","A"
"2022","S2","P6","MCHF","614490.003550195","A"
"2022","S2","P6","AC","14.3554294968031","A"
"2022","S2","P6","ACPP","7.03458141676193","A"
"2022","S2","P61","MCHF","465564.323772864","A"
"2022","S2","P61","AC","13.5460313773587","A"
"2022","S2","P61","ACPP","6.3286989284472","A"
"2022","S2","P61XF11","MCHF","377358.762676864","A"
"2022","S2","P61XF11","AC","12.3234830438227","A"
"2022","S2","P61XF11","ACPP","4.59360045584156","A"
"2022","S2","P62","MCHF","148925.679777331","A"
"2022","S2","P62","AC","16.9618504844162","A"
"2022","S2","P62","ACPP","9.30766173179278","A"
"2023","S1","B1GQ","MCHF","834189.811288915","A"
"2023","S1","B1GQ","AC","1.76723916264962","A"
"2023","S1","B1GQ","ACPP","0.825560872823845","A"
"2023","S1","P3","MCHF","505064.27628236","A"
"2023","S1","P3","AC","3.3008020076099","A"
"2023","S1","P3","ACPP","1.40821229625445","A"
"2023","S1","P5","MCHF","238196.494433458","A"
"2023","S1","P5","AC","9.00027934874445","A"
"2023","S1","P5","ACPP","7.48471544202092","A"
"2023","S1","P51G","MCHF","224331.050485352","A"
"2023","S1","P51G","AC","4.23192733685444","A"
"2023","S1","P51G","ACPP","2.21666222944802","A"
"2023","S1","P5111_N113T117G","MCHF","157696.216000479","A"
"2023","S1","P5111_N113T117G","AC","5.47553040524258","A"
"2023","S1","P5111_N113T117G","ACPP","3.82861577611745","A"
"2023","S1","P5111_N111_112G","MCHF","66634.8344848724","A"
"2023","S1","P5111_N111_112G","AC","1.40249915652532","A"
"2023","S1","P5111_N111_112G","ACPP","-1.45083176945249","A"
"2023","S1","P52","MCHF","18867.1237927334","A"
"2023","S1","P52","AC","176.708948786971","A"
"2023","S1","P52","ACPP","178.241301791867","A"
"2023","S1","P53","MCHF","-5001.67984462645","A"
"2023","S1","P53","AC","-42.3748074622466","A"
"2023","S1","P53","ACPP","-16.1611671626903","A"
"2023","S13","P3","MCHF","97946.49573396","A"
"2023","S13","P3","AC","4.68161568881808","A"
"2023","S13","P3","ACPP","1.41528341935513","A"
"2023","S14_S15","P3","MCHF","407117.7805484","A"
"2023","S14_S15","P3","AC","2.97401772901409","A"
"2023","S14_S15","P3","ACPP","1.40653883958699","A"
"2023","S2","P7","MCHF","495662.708701135","A"
"2023","S2","P7","AC","-1.30968056050737","A"
"2023","S2","P7","ACPP","0.0369422948906016","A"
"2023","S2","P71","MCHF","327204.955401075","A"
"2023","S2","P71","AC","-3.60136173916182","A"
"2023","S2","P71","ACPP","-0.501950865188395","A"
"2023","S2","P71XF11","MCHF","238755.237554484","A"
"2023","S2","P71XF11","AC","-3.803198096359","A"
"2023","S2","P71XF11","ACPP","1.17806446156255","A"
"2023","S2","P72","MCHF","168457.75330006","A"
"2023","S2","P72","AC","3.46801282781497","A"
"2023","S2","P72","ACPP","1.16042592424659","A"
"2023","S2","P6","MCHF","586591.749274231","A"
"2023","S2","P6","AC","-4.54006641520328","A"
"2023","S2","P6","ACPP","-2.65075836629132","A"
"2023","S2","P61","MCHF","432836.921388553","A"
"2023","S2","P61","AC","-7.0296199071039","A"
"2023","S2","P61","ACPP","-3.17828662990346","A"
"2023","S2","P61XF11","MCHF","343143.260501553","A"
"2023","S2","P61XF11","AC","-9.06710153822767","A"
"2023","S2","P61XF11","ACPP","-3.81981356981798","A"
"2023","S2","P62","MCHF","153754.827885678","A"
"2023","S2","P62","AC","3.24265641464079","A"
"2023","S2","P62","ACPP","-1.0016247871338","A"
"2024","S1","B1GQ","MCHF","853956.984778921","A"
"2024","S1","B1GQ","AC","2.36962538051914","A"
